benchmark,dataset,comp,rational,mem,localmem,coalesced,atomic,transfer,wgsize,F1:transfer/(comp+mem),F2:coalesced/mem,F3:(localmem/mem)*avgws,F4:comp/mem,oracle,runtime,speedup,penalty,runtime_cpu,ci_cpu,ci_mean_cpu,runtime_gpu,ci_gpu,ci_mean_gpu,kernel_nlines,kernel_size
6e7e7bffe3bc8ce45b547485813f295e3d73992e.cl-A,524288,3,3,4,0,1,0,16777216,256,2396745.142857,0.25,0.0,0.75,CPU,2.358394,1.43,0.70,2.358394,0.616406,0.261367,3.378592,1.437257,0.425401,8,242
6e7e7bffe3bc8ce45b547485813f295e3d73992e.cl-A,64,3,3,4,0,1,0,2048,64,292.571429,0.25,0.0,0.75,CPU,0.013996,1.07,0.93,0.013996,0.010111,0.722421,0.014992,0.000542,0.036153,8,242
6e7e7bffe3bc8ce45b547485813f295e3d73992e.cl-A,65536,3,3,4,0,1,0,2097152,256,299593.142857,0.25,0.0,0.75,CPU,0.213098,2.19,0.46,0.213098,0.22939,1.076453,0.466348,0.097496,0.209063,8,242
6e7e7bffe3bc8ce45b547485813f295e3d73992e.cl-A,8192,3,3,4,0,1,0,262144,256,37449.142857,0.25,0.0,0.75,GPU,0.023734,5.38,0.19,0.127613,0.060417,0.473439,0.023734,0.000458,0.019297,8,242
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,1024,4,3,6,0,6,0,24576,256,2457.6,1,0.0,0.667,GPU,0.016266,4.95,0.20,0.080485,0.076729,0.953333,0.016266,0.000615,0.037809,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,1048576,4,3,6,0,6,0,25165824,256,2516582.4,1,0.0,0.667,GPU,4.576133,3.87,0.26,17.695004,1.180652,0.066722,4.576133,2.686325,0.587029,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,128,4,3,6,0,6,0,3072,128,307.2,1,0.0,0.667,GPU,0.015081,1.16,0.86,0.017489,0.009292,0.531305,0.015081,0.000511,0.033884,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,131072,4,3,6,0,6,0,3145728,256,314572.8,1,0.0,0.667,GPU,0.868682,2.12,0.47,1.844674,0.083388,0.045205,0.868682,0.347022,0.399481,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,16384,4,3,6,0,6,0,393216,256,39321.6,1,0.0,0.667,GPU,0.031141,9.48,0.11,0.29537,0.009594,0.032481,0.031141,0.000655,0.021033,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,2048,4,3,6,0,6,0,49152,256,4915.2,1,0.0,0.667,GPU,0.017007,3.91,0.26,0.066545,0.020678,0.310737,0.017007,0.000616,0.03622,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,2097152,4,3,6,0,6,0,50331648,256,5033164.8,1,0.0,0.667,GPU,7.857541,4.56,0.22,35.865651,1.72018,0.047962,7.857541,3.342862,0.425434,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,256,4,3,6,0,6,0,6144,256,614.4,1,0.0,0.667,CPU,0.014611,1.05,0.95,0.014611,0.0005,0.034221,0.015378,0.000494,0.032124,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,262144,4,3,6,0,6,0,6291456,256,629145.6,1,0.0,0.667,GPU,1.655607,2.41,0.42,3.988084,0.264601,0.066348,1.655607,0.668777,0.403947,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,4096,4,3,6,0,6,0,98304,256,9830.4,1,0.0,0.667,GPU,0.020741,4.84,0.21,0.100347,0.029332,0.292306,0.020741,0.004767,0.229835,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,4194304,4,3,6,0,6,0,100663296,256,10066329.6,1,0.0,0.667,GPU,5.894222,12.93,0.08,76.212788,3.609823,0.047365,5.894222,0.121311,0.020581,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,512,4,3,6,0,6,0,12288,256,1228.8,1,0.0,0.667,GPU,0.015645,1.57,0.64,0.0245,0.01823,0.744082,0.015645,0.000514,0.032854,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,524288,4,3,6,0,6,0,12582912,256,1258291.2,1,0.0,0.667,GPU,3.136267,2.69,0.37,8.428528,0.659716,0.078272,3.136267,1.532232,0.488553,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,64,4,3,6,0,6,0,1536,64,153.6,1,0.0,0.667,CPU,0.01658,1.09,0.92,0.01658,0.014187,0.855669,0.018045,0.005677,0.314602,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,65536,4,3,6,0,6,0,1572864,256,157286.4,1,0.0,0.667,GPU,0.415206,2.42,0.41,1.005133,0.081617,0.0812,0.415206,0.065888,0.158687,14,277
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,8192,4,3,6,0,6,0,196608,256,19660.8,1,0.0,0.667,GPU,0.023141,7.29,0.14,0.168651,0.034278,0.203248,0.023141,0.000558,0.024113,14,277
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,1024,0,1,2,0,2,0,24576,256,12288.0,1,0.0,0,GPU,0.012237,3.39,0.29,0.041527,0.017594,0.423676,0.012237,0.00059,0.048214,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,1048576,0,1,2,0,2,0,25165824,256,12582912.0,1,0.0,0,GPU,3.801052,1.05,0.95,4.002932,1.048571,0.261951,3.801052,2.951146,0.776402,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,128,0,1,2,0,2,0,3072,128,1536.0,1,0.0,0,GPU,0.011881,1.19,0.84,0.01408,0.009581,0.680469,0.011881,0.000439,0.03695,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,131072,0,1,2,0,2,0,3145728,256,1572864.0,1,0.0,0,CPU,0.295287,2.35,0.42,0.295287,0.033042,0.111898,0.694919,0.177285,0.255116,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,16384,0,1,2,0,2,0,393216,256,196608.0,1,0.0,0,GPU,0.04003,2.40,0.42,0.096213,0.01886,0.196023,0.04003,0.016474,0.411541,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,2048,0,1,2,0,2,0,49152,256,24576.0,1,0.0,0,GPU,0.013066,5.24,0.19,0.068444,0.014983,0.218909,0.013066,0.000876,0.067044,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,2097152,0,1,2,0,2,0,50331648,256,25165824.0,1,0.0,0,CPU,5.822394,1.04,0.96,5.822394,2.153046,0.369787,6.045244,2.08578,0.345028,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,256,0,1,2,0,2,0,6144,256,3072.0,1,0.0,0,CPU,0.010434,1.15,0.87,0.010434,0.000251,0.024056,0.01197,0.000398,0.03325,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,262144,0,1,2,0,2,0,6291456,256,3145728.0,1,0.0,0,CPU,0.872631,1.43,0.70,0.872631,0.196576,0.225268,1.244134,0.128673,0.103424,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,4096,0,1,2,0,2,0,98304,256,49152.0,1,0.0,0,GPU,0.016001,5.55,0.18,0.088836,0.009925,0.111723,0.016001,0.00467,0.291857,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,4194304,0,1,2,0,2,0,100663296,256,50331648.0,1,0.0,0,GPU,5.346163,2.55,0.39,13.621674,2.369209,0.173929,5.346163,1.647155,0.3081,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,512,0,1,2,0,2,0,12288,256,6144.0,1,0.0,0,GPU,0.012059,2.38,0.42,0.028719,0.002495,0.086876,0.012059,0.000463,0.038395,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,524288,0,1,2,0,2,0,12582912,256,6291456.0,1,0.0,0,CPU,1.627889,1.57,0.64,1.627889,0.346392,0.212786,2.561637,1.113794,0.434798,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,64,0,1,2,0,2,0,1536,64,768.0,1,0.0,0,GPU,0.011851,1.19,0.84,0.01415,0.013261,0.937173,0.011851,0.000521,0.043963,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,65536,0,1,2,0,2,0,1572864,256,786432.0,1,0.0,0,CPU,0.248214,2.02,0.49,0.248214,0.064704,0.260678,0.501845,0.240355,0.478943,9,184
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,8192,0,1,2,0,2,0,196608,256,98304.0,1,0.0,0,GPU,0.018578,4.34,0.23,0.080582,0.007976,0.09898,0.018578,0.000765,0.041178,9,184
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,1024,5,1,6,0,5,0,32768,256,2978.909091,0.833,0.0,0.833,GPU,0.018548,3.03,0.33,0.056235,0.00846,0.15044,0.018548,0.003822,0.20606,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,1048576,5,1,6,0,5,0,33554432,256,3050402.909091,0.833,0.0,0.833,GPU,4.850074,1.08,0.93,5.239309,1.075999,0.20537,4.850074,2.517535,0.519071,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,128,5,1,6,0,5,0,4096,128,372.363636,0.833,0.0,0.833,CPU,0.00989,1.80,0.56,0.00989,0.002438,0.246512,0.017777,0.00322,0.181133,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,131072,5,1,6,0,5,0,4194304,256,381300.363636,0.833,0.0,0.833,CPU,0.396402,2.91,0.34,0.396402,0.076421,0.192787,1.154844,0.682489,0.590979,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,16384,5,1,6,0,5,0,524288,256,47662.545455,0.833,0.0,0.833,GPU,0.03677,2.24,0.45,0.082412,0.044595,0.541123,0.03677,0.000154,0.004188,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,2048,5,1,6,0,5,0,65536,256,5957.818182,0.833,0.0,0.833,GPU,0.019318,3.76,0.27,0.07255,0.02219,0.305858,0.019318,0.004511,0.233513,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,2097152,5,1,6,0,5,0,67108864,256,6100805.818182,0.833,0.0,0.833,GPU,9.689157,1.03,0.97,10.006802,0.452371,0.045206,9.689157,2.965728,0.306087,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,256,5,1,6,0,5,0,8192,256,744.727273,0.833,0.0,0.833,CPU,0.007292,2.30,0.43,0.007292,0.004151,0.569254,0.0168,0.00048,0.028571,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,262144,5,1,6,0,5,0,8388608,256,762600.727273,0.833,0.0,0.833,CPU,1.047862,2.09,0.48,1.047862,0.627183,0.598536,2.192719,1.285362,0.586195,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,4096,5,1,6,0,5,0,131072,256,11915.636364,0.833,0.0,0.833,GPU,0.020504,2.80,0.36,0.057493,0.011437,0.198929,0.020504,0.000497,0.024239,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,4194304,5,1,6,0,5,0,134217728,256,12201611.636364,0.833,0.0,0.833,GPU,6.402903,2.43,0.41,15.580103,3.356036,0.215405,6.402903,0.227896,0.035593,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,512,5,1,6,0,5,0,16384,256,1489.454545,0.833,0.0,0.833,GPU,0.016859,1.39,0.72,0.023396,0.025863,1.105445,0.016859,0.000528,0.031319,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,524288,5,1,6,0,5,0,16777216,256,1525201.454545,0.833,0.0,0.833,CPU,2.599078,1.44,0.70,2.599078,0.461602,0.177602,3.734948,1.614155,0.432176,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,64,5,1,6,0,5,0,2048,64,186.181818,0.833,0.0,0.833,CPU,0.009973,2.17,0.46,0.009973,0.008999,0.902336,0.021689,0.005462,0.251833,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,65536,5,1,6,0,5,0,2097152,256,190650.181818,0.833,0.0,0.833,CPU,0.295579,2.50,0.40,0.295579,0.123703,0.418511,0.739177,0.517249,0.699763,8,242
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,8192,5,1,6,0,5,0,262144,256,23831.272727,0.833,0.0,0.833,GPU,0.030133,2.90,0.34,0.087385,0.006581,0.07531,0.030133,0.004899,0.162579,8,242
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,1024,1,1,6,0,5,0,24576,256,3510.857143,0.833,0.0,0.167,GPU,0.01443,3.69,0.27,0.053261,0.011961,0.224573,0.01443,0.000279,0.019335,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,1048576,1,1,6,0,5,0,25165824,256,3595117.714286,0.833,0.0,0.167,CPU,4.717948,1.14,0.87,4.717948,0.407957,0.086469,5.394711,0.827553,0.153401,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,128,1,1,6,0,5,0,3072,128,438.857143,0.833,0.0,0.167,CPU,0.012991,1.21,0.83,0.012991,0.008412,0.647525,0.015734,0.005129,0.325982,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,131072,1,1,6,0,5,0,3145728,256,449389.714286,0.833,0.0,0.167,CPU,0.358171,2.39,0.42,0.358171,0.123624,0.345154,0.857415,0.371268,0.433009,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,16384,1,1,6,0,5,0,393216,256,56173.714286,0.833,0.0,0.167,GPU,0.028741,5.92,0.17,0.170034,0.175791,1.033858,0.028741,0.00039,0.013569,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,2048,1,1,6,0,5,0,49152,256,7021.714286,0.833,0.0,0.167,GPU,0.014903,4.35,0.23,0.064826,0.020541,0.316864,0.014903,0.000279,0.018721,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,2097152,1,1,6,0,5,0,50331648,256,7190235.428571,0.833,0.0,0.167,CPU,7.216289,1.15,0.87,7.216289,1.997304,0.276777,8.332489,4.195974,0.503568,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,256,1,1,6,0,5,0,6144,256,877.714286,0.833,0.0,0.167,GPU,0.016356,1.09,0.91,0.017907,0.008759,0.489138,0.016356,0.004069,0.248777,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,262144,1,1,6,0,5,0,6291456,256,898779.428571,0.833,0.0,0.167,CPU,0.764127,2.09,0.48,0.764127,0.394463,0.516227,1.597296,0.57023,0.356997,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,4096,1,1,6,0,5,0,98304,256,14043.428571,0.833,0.0,0.167,GPU,0.01677,3.07,0.33,0.051459,0.025489,0.495326,0.01677,0.0004,0.023852,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,4194304,1,1,6,0,5,0,100663296,256,14380470.857143,0.833,0.0,0.167,GPU,5.018104,3.03,0.33,15.224601,2.654181,0.174335,5.018104,0.210077,0.041864,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,512,1,1,6,0,5,0,12288,256,1755.428571,0.833,0.0,0.167,GPU,0.014073,1.57,0.64,0.022041,0.030866,1.40039,0.014073,0.000411,0.029205,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,524288,1,1,6,0,5,0,12582912,256,1797558.857143,0.833,0.0,0.167,CPU,2.15013,1.41,0.71,2.15013,0.518237,0.241026,3.030415,1.179469,0.38921,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,64,1,1,6,0,5,0,1536,64,219.428571,0.833,0.0,0.167,CPU,0.014499,1.15,0.87,0.014499,0.01179,0.81316,0.016682,0.005011,0.300384,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,65536,1,1,6,0,5,0,1572864,256,224694.857143,0.833,0.0,0.167,CPU,0.21057,1.98,0.51,0.21057,0.045501,0.216085,0.416601,0.078887,0.189359,10,193
6ef4800055a25724c6366e3a2ceb9e79cb0e4b91.cl-A,8192,1,1,6,0,5,0,196608,256,28086.857143,0.833,0.0,0.167,GPU,0.020652,4.05,0.25,0.083627,0.022837,0.273082,0.020652,0.000381,0.018449,10,193
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,1024,1,1,5,0,5,0,24576,256,4096.0,1,0.0,0.2,GPU,0.014163,2.36,0.42,0.033356,0.013684,0.410241,0.014163,0.000403,0.028454,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,1048576,1,1,5,0,5,0,25165824,256,4194304.0,1,0.0,0.2,CPU,4.106618,1.25,0.80,4.106618,0.057955,0.014113,5.144623,0.850312,0.165282,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,128,1,1,5,0,5,0,3072,128,512.0,1,0.0,0.2,CPU,0.012865,1.19,0.84,0.012865,0.009238,0.718072,0.015259,0.004236,0.277607,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,131072,1,1,5,0,5,0,3145728,256,524288.0,1,0.0,0.2,CPU,0.385674,1.28,0.78,0.385674,0.080021,0.207484,0.494311,0.315481,0.638224,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,16384,1,1,5,0,5,0,393216,256,65536.0,1,0.0,0.2,GPU,0.028296,4.26,0.23,0.120671,0.053991,0.447423,0.028296,0.000747,0.026399,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,2048,1,1,5,0,5,0,49152,256,8192.0,1,0.0,0.2,GPU,0.016326,3.72,0.27,0.060664,0.013016,0.214559,0.016326,0.005146,0.315203,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,2097152,1,1,5,0,5,0,50331648,256,8388608.0,1,0.0,0.2,GPU,7.3198,1.07,0.93,7.856938,2.187049,0.278359,7.3198,4.536229,0.61972,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,256,1,1,5,0,5,0,6144,256,1024.0,1,0.0,0.2,GPU,0.013897,1.01,0.99,0.01401,0.002895,0.206638,0.013897,0.00051,0.036699,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,262144,1,1,5,0,5,0,6291456,256,1048576.0,1,0.0,0.2,CPU,0.614165,2.28,0.44,0.614165,0.320609,0.522024,1.399911,0.296044,0.211473,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,4096,1,1,5,0,5,0,98304,256,16384.0,1,0.0,0.2,GPU,0.016356,4.53,0.22,0.074101,0.015367,0.207379,0.016356,0.000497,0.030386,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,4194304,1,1,5,0,5,0,100663296,256,16777216.0,1,0.0,0.2,GPU,4.884593,3.07,0.33,14.985229,2.142652,0.142984,4.884593,0.162745,0.033318,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,512,1,1,5,0,5,0,12288,256,2048.0,1,0.0,0.2,GPU,0.015616,1.09,0.91,0.017097,0.008584,0.502076,0.015616,0.004811,0.308081,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,524288,1,1,5,0,5,0,12582912,256,2097152.0,1,0.0,0.2,CPU,2.234609,1.21,0.83,2.234609,0.276904,0.123916,2.699037,1.039438,0.385114,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,64,1,1,5,0,5,0,1536,64,256.0,1,0.0,0.2,GPU,0.013778,1.42,0.70,0.019569,0.017697,0.904338,0.013778,0.000319,0.023153,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,65536,1,1,5,0,5,0,1572864,256,262144.0,1,0.0,0.2,CPU,0.195414,1.15,0.87,0.195414,0.018137,0.092813,0.225392,0.092035,0.408333,9,188
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,8192,1,1,5,0,5,0,196608,256,32768.0,1,0.0,0.2,GPU,0.024,2.58,0.39,0.061976,0.019315,0.311653,0.024,0.005804,0.241833,9,188
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,1024,1,4,6,0,4,0,32768,256,4681.142857,0.667,0.0,0.167,GPU,0.016059,5.19,0.19,0.083389,0.012737,0.152742,0.016059,0.000496,0.030886,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,1048576,1,4,6,0,4,0,33554432,256,4793490.285714,0.667,0.0,0.167,GPU,4.827808,4.77,0.21,23.033109,0.304427,0.013217,4.827808,2.511949,0.520308,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,128,1,4,6,0,4,0,4096,128,585.142857,0.667,0.0,0.167,GPU,0.015497,1.23,0.81,0.019066,0.014944,0.783804,0.015497,0.000514,0.033168,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,131072,1,4,6,0,4,0,4194304,256,599186.285714,0.667,0.0,0.167,GPU,0.634281,4.36,0.23,2.765664,0.123016,0.04448,0.634281,0.369591,0.582693,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,16384,1,4,6,0,4,0,524288,256,74898.285714,0.667,0.0,0.167,GPU,0.058874,5.80,0.17,0.341214,0.013635,0.03996,0.058874,0.018034,0.306315,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,2048,1,4,6,0,4,0,65536,256,9362.285714,0.667,0.0,0.167,GPU,0.016622,3.64,0.27,0.060567,0.032618,0.538544,0.016622,0.000543,0.032668,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,2097152,1,4,6,0,4,0,67108864,256,9586980.571429,0.667,0.0,0.167,GPU,8.535318,5.29,0.19,45.169114,3.623004,0.08021,8.535318,2.004256,0.234819,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,256,1,4,6,0,4,0,8192,256,1170.285714,0.667,0.0,0.167,GPU,0.015644,1.42,0.71,0.02214,0.009357,0.422629,0.015644,0.000619,0.039568,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,262144,1,4,6,0,4,0,8388608,256,1198372.571429,0.667,0.0,0.167,GPU,1.986319,2.75,0.36,5.466431,0.561527,0.102723,1.986319,0.97533,0.491024,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,4096,1,4,6,0,4,0,131072,256,18724.571429,0.667,0.0,0.167,GPU,0.019021,7.46,0.13,0.141972,0.025487,0.179521,0.019021,0.000461,0.024236,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,4194304,1,4,6,0,4,0,134217728,256,19173961.142857,0.667,0.0,0.167,GPU,6.299762,14.09,0.07,88.768888,2.309881,0.026021,6.299762,0.263969,0.041901,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,512,1,4,6,0,4,0,16384,256,2340.571429,0.667,0.0,0.167,GPU,0.015792,1.53,0.65,0.024123,0.003935,0.163122,0.015792,0.000403,0.025519,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,524288,1,4,6,0,4,0,16777216,256,2396745.142857,0.667,0.0,0.167,GPU,3.510734,3.32,0.30,11.644021,0.651897,0.055986,3.510734,1.586379,0.451865,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,64,1,4,6,0,4,0,2048,64,292.571429,0.667,0.0,0.167,CPU,0.01211,1.27,0.79,0.01211,0.013421,1.108258,0.015407,0.00052,0.033751,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,65536,1,4,6,0,4,0,2097152,256,299593.142857,0.667,0.0,0.167,GPU,0.346993,4.25,0.24,1.473737,0.148969,0.101082,0.346993,0.161228,0.464643,13,338
6f03b6e2d0e2be6e471306bfdab7da02f2a85775.cl-A,8192,1,4,6,0,4,0,262144,256,37449.142857,0.667,0.0,0.167,GPU,0.026015,8.40,0.12,0.218588,0.056633,0.259086,0.026015,0.00426,0.163752,13,338
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,1024,2,1,4,0,3,0,24576,256,4096.0,0.75,0.0,0.5,GPU,0.014222,5.75,0.17,0.081713,0.143106,1.751325,0.014222,0.000651,0.045774,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,1048576,2,1,4,0,3,0,25165824,256,4194304.0,0.75,0.0,0.5,CPU,4.157253,1.20,0.83,4.157253,1.053149,0.253328,5.005304,0.844752,0.168771,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,128,2,1,4,0,3,0,3072,128,512.0,0.75,0.0,0.5,CPU,0.007557,1.81,0.55,0.007557,0.003226,0.426889,0.013689,0.000776,0.056688,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,131072,2,1,4,0,3,0,3145728,256,524288.0,0.75,0.0,0.5,CPU,0.226606,3.96,0.25,0.226606,0.026032,0.114878,0.89806,0.54924,0.611585,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,16384,2,1,4,0,3,0,393216,256,65536.0,0.75,0.0,0.5,GPU,0.030815,3.48,0.29,0.107149,0.021757,0.203054,0.030815,0.006586,0.213727,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,2048,2,1,4,0,3,0,49152,256,8192.0,0.75,0.0,0.5,GPU,0.014518,4.87,0.21,0.070721,0.026363,0.372775,0.014518,0.000344,0.023695,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,2097152,2,1,4,0,3,0,50331648,256,8388608.0,0.75,0.0,0.5,GPU,7.558482,1.14,0.88,8.586801,2.448844,0.285187,7.558482,3.152519,0.417084,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,256,2,1,4,0,3,0,6144,256,1024.0,0.75,0.0,0.5,CPU,0.012391,1.11,0.90,0.012391,0.00209,0.168671,0.013778,0.000469,0.03404,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,262144,2,1,4,0,3,0,6291456,256,1048576.0,0.75,0.0,0.5,CPU,0.875718,1.73,0.58,0.875718,0.300325,0.342947,1.51797,0.628866,0.414281,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,4096,2,1,4,0,3,0,98304,256,16384.0,0.75,0.0,0.5,GPU,0.016268,4.30,0.23,0.069994,0.01732,0.24745,0.016268,0.00051,0.03135,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,4194304,2,1,4,0,3,0,100663296,256,16777216.0,0.75,0.0,0.5,GPU,4.851318,2.82,0.36,13.65679,4.169578,0.305312,4.851318,0.053078,0.010941,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,512,2,1,4,0,3,0,12288,256,2048.0,0.75,0.0,0.5,GPU,0.013956,2.50,0.40,0.034893,0.017055,0.48878,0.013956,0.000458,0.032817,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,524288,2,1,4,0,3,0,12582912,256,2097152.0,0.75,0.0,0.5,CPU,1.384102,2.02,0.50,1.384102,0.206859,0.149454,2.7906,1.268653,0.454617,8,193
6f21f761d652693ac6ee4d5b8e82c4f7b29bc01e.cl-A,64,2,1,4,0,3,0,1536,64,256.0,0.75,0.0,0.5,GPU,0.013689,1.03,0.97,0.014149,0.012147,0.858506,0.013689,0.000671,0.049017,8,193
