benchmark,dataset,comp,rational,mem,localmem,coalesced,atomic,transfer,wgsize,F1:transfer/(comp+mem),F2:coalesced/mem,F3:(localmem/mem)*avgws,F4:comp/mem,oracle,runtime,speedup,penalty,runtime_cpu,ci_cpu,ci_mean_cpu,runtime_gpu,ci_gpu,ci_mean_gpu,kernel_nlines,kernel_size
011cb6eaff0d8431d380597d216780676df68344.cl-A,65536,1,1,3,0,2,0,1572864,256,393216.0,0.667,0.0,0.333,CPU,0.133955,4.04,0.25,0.133955,0.022205,0.165765,0.541267,0.002998,0.005539,8,169
011cb6eaff0d8431d380597d216780676df68344.cl-A,8192,1,1,3,0,2,0,196608,256,49152.0,0.667,0.0,0.333,GPU,0.046278,1.42,0.71,0.065623,0.01021,0.155586,0.046278,0.003051,0.065928,8,169
013bbfdef9395b6f598f54a7f699fec3c66a4ef1.cl-A,1024,3,1,4,0,3,0,32768,256,4681.142857,0.75,0.0,0.75,GPU,0.018771,4.94,0.20,0.092678,0.127064,1.371027,0.018771,0.002774,0.147781,8,228
013bbfdef9395b6f598f54a7f699fec3c66a4ef1.cl-A,1048576,3,1,4,0,3,0,33554432,256,4793490.285714,0.75,0.0,0.75,CPU,4.921086,2.44,0.41,4.921086,1.535792,0.312084,11.993779,0.028523,0.002378,8,228
013bbfdef9395b6f598f54a7f699fec3c66a4ef1.cl-A,128,3,1,4,0,3,0,4096,128,585.142857,0.75,0.0,0.75,CPU,0.010378,1.59,0.63,0.010378,0.002841,0.273752,0.016518,0.003199,0.193668,8,228
013bbfdef9395b6f598f54a7f699fec3c66a4ef1.cl-A,131072,3,1,4,0,3,0,4194304,256,599186.285714,0.75,0.0,0.75,CPU,0.430428,3.29,0.30,0.430428,0.067998,0.157978,1.415136,0.001598,0.001129,8,228
013bbfdef9395b6f598f54a7f699fec3c66a4ef1.cl-A,16384,3,1,4,0,3,0,524288,256,74898.285714,0.75,0.0,0.75,CPU,0.114496,1.27,0.79,0.114496,0.039038,0.340955,0.14489,0.002924,0.020181,8,228
013bbfdef9395b6f598f54a7f699fec3c66a4ef1.cl-A,2048,3,1,4,0,3,0,65536,256,9362.285714,0.75,0.0,0.75,GPU,0.020358,6.64,0.15,0.135239,0.175922,1.300823,0.020358,0.002647,0.130023,8,228
013bbfdef9395b6f598f54a7f699fec3c66a4ef1.cl-A,2097152,3,1,4,0,3,0,67108864,256,9586980.571429,0.75,0.0,0.75,CPU,10.236395,2.41,0.41,10.236395,2.489057,0.243158,24.682374,0.143212,0.005802,8,228
013bbfdef9395b6f598f54a7f699fec3c66a4ef1.cl-A,256,3,1,4,0,3,0,8192,256,1170.285714,0.75,0.0,0.75,GPU,0.016506,1.05,0.95,0.017306,0.010807,0.624466,0.016506,0.002893,0.17527,8,228
013bbfdef9395b6f598f54a7f699fec3c66a4ef1.cl-A,262144,3,1,4,0,3,0,8388608,256,1198372.571429,0.75,0.0,0.75,CPU,0.784716,3.58,0.28,0.784716,0.426815,0.54391,2.808019,0.001356,0.000483,8,228
013bbfdef9395b6f598f54a7f699fec3c66a4ef1.cl-A,4096,3,1,4,0,3,0,131072,256,18724.571429,0.75,0.0,0.75,GPU,0.02384,3.71,0.27,0.08846,0.023031,0.260355,0.02384,0.003672,0.154027,8,228
013bbfdef9395b6f598f54a7f699fec3c66a4ef1.cl-A,4194304,3,1,4,0,3,0,134217728,256,19173961.142857,0.75,0.0,0.75,CPU,15.221965,3.26,0.31,15.221965,2.441379,0.160385,49.605882,0.127099,0.002562,8,228
